历史性能_NB覆盖等级-sjl_20190222094808,,,,,,,,,,,,,,,
测量类型:,[NB-IoT]覆盖等级 ,,,,,,,,,,,,,,
查询时间:,2019-02-21 00:00:00 - 2019-02-22 00:00:00,,,,,,,,,,,,,,
制表人:,xironghai,,,,,,,,,,,,,,
制表时间:,2019/2/22 9:48,,,,,,,,,,,,,,
序号,开始时间,结束时间,查询粒度,子网,子网名称,网元,网元名称,eNodeB,eNodeB名称,小区,小区名称,覆盖等级,请求,成功,用户数
12168,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),71,锦州古塔区蓬莱218592FDDN-ZLH-1(71),2,0,0,0
12169,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),71,锦州古塔区蓬莱218592FDDN-ZLH-1(71),1,1,1,1
12170,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),71,锦州古塔区蓬莱218592FDDN-ZLH-1(71),0,3,3,1
12171,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),73,锦州古塔区蓬莱218592FDDN-ZLH-3(73),2,0,0,0
12172,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),73,锦州古塔区蓬莱218592FDDN-ZLH-3(73),1,0,0,0
12173,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),218592,锦州古塔区蓬莱218592FDD-ZLH(218592),73,锦州古塔区蓬莱218592FDDN-ZLH-3(73),0,0,0,0
12174,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),78,锦州凌海市凌海油脂厂624574FDDN-ZLH-2(78),0,0,0,0
12175,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),79,锦州凌海市凌海油脂厂624574FDDN-ZLH-3(79),0,0,0,0
12176,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),624574,锦州凌海市凌海油脂厂624574FDD-ZLH(624574),77,锦州凌海市凌海油脂厂624574FDDN-ZLH-1(77),0,1,1,1
12177,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624614,锦州古塔区工学院624614FDD-ZLH(624614),624614,锦州古塔区工学院624614FDD-ZLH(624614),78,锦州古塔区工学院624614FDDN-ZLH-2(78),0,0,0,0
12178,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624614,锦州古塔区工学院624614FDD-ZLH(624614),624614,锦州古塔区工学院624614FDD-ZLH(624614),79,锦州古塔区工学院624614FDDN-ZLH-3(79),0,0,0,0
12179,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624614,锦州古塔区工学院624614FDD-ZLH(624614),624614,锦州古塔区工学院624614FDD-ZLH(624614),77,锦州古塔区工学院624614FDDN-ZLH-1(77),0,0,0,0
12180,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),78,锦州义县锦阜塘坊947016FDDN-ZLH-2(78),0,0,0,0
12181,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),79,锦州义县锦阜塘坊947016FDDN-ZLH-3(79),0,1,1,1
12182,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),947016,锦州义县锦阜塘坊947016FDD-ZLH(947016),77,锦州义县锦阜塘坊947016FDDN-ZLH-1(77),0,1,1,1
12183,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),78,锦州凌海市凌海土地946997FDDN-ZLH-2(78),0,0,0,0
12184,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),79,锦州凌海市凌海土地946997FDDN-ZLH-3(79),0,0,0,0
12185,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),946997,锦州凌海市凌海土地946997FDD-ZLH(946997),77,锦州凌海市凌海土地946997FDDN-ZLH-1(77),0,0,0,0
12186,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),72,锦州凌河区沈铁老干处218541FDDN-ZLH-2(72),2,0,0,0
12187,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),72,锦州凌河区沈铁老干处218541FDDN-ZLH-2(72),1,0,0,0
12188,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),72,锦州凌河区沈铁老干处218541FDDN-ZLH-2(72),0,0,0,0
12189,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),71,锦州凌河区沈铁老干处218541FDDN-ZLH-1(71),2,0,0,0
12190,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),71,锦州凌河区沈铁老干处218541FDDN-ZLH-1(71),1,0,0,0
12191,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),71,锦州凌河区沈铁老干处218541FDDN-ZLH-1(71),0,0,0,0
12192,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),73,锦州凌河区沈铁老干处218541FDDN-ZLH-3(73),2,0,0,0
12193,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),73,锦州凌河区沈铁老干处218541FDDN-ZLH-3(73),1,0,0,0
12194,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),218541,锦州凌河区沈铁老干处218541FDD-ZLH(218541),73,锦州凌河区沈铁老干处218541FDDN-ZLH-3(73),0,0,0,0
12195,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),72,锦州北镇市南关中石油218524FDDN-ZLH-2(72),2,0,0,0
12196,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),72,锦州北镇市南关中石油218524FDDN-ZLH-2(72),1,0,0,0
12197,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),72,锦州北镇市南关中石油218524FDDN-ZLH-2(72),0,0,0,0
12198,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),71,锦州北镇市南关中石油218524FDDN-ZLH-1(71),2,0,0,0
12199,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),71,锦州北镇市南关中石油218524FDDN-ZLH-1(71),1,0,0,0
12200,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),71,锦州北镇市南关中石油218524FDDN-ZLH-1(71),0,0,0,0
12201,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),73,锦州北镇市南关中石油218524FDDN-ZLH-3(73),2,0,0,0
12202,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),73,锦州北镇市南关中石油218524FDDN-ZLH-3(73),1,0,0,0
12203,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),630,锦州北镇市南关中石油218524FDD-ZLH(630),218524,锦州北镇市南关中石油218524FDD-ZLH(218524),73,锦州北镇市南关中石油218524FDDN-ZLH-3(73),0,0,0,0
12204,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),72,锦州北镇市移动218521FDDN-ZLH-2(72),2,0,0,0
12205,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),72,锦州北镇市移动218521FDDN-ZLH-2(72),1,0,0,0
12206,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),72,锦州北镇市移动218521FDDN-ZLH-2(72),0,0,0,0
12207,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),71,锦州北镇市移动218521FDDN-ZLH-1(71),2,0,0,0
12208,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),71,锦州北镇市移动218521FDDN-ZLH-1(71),1,0,0,0
12209,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),71,锦州北镇市移动218521FDDN-ZLH-1(71),0,0,0,0
12210,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),73,锦州北镇市移动218521FDDN-ZLH-3(73),2,0,0,0
12211,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),73,锦州北镇市移动218521FDDN-ZLH-3(73),1,0,0,0
12212,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),600,锦州北镇市移动218521FDD-ZLH(600),218521,锦州北镇市移动218521FDD-ZLH(218521),73,锦州北镇市移动218521FDDN-ZLH-3(73),0,0,0,0
12213,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),72,锦州太和区雨露街南218549FDDN-ZLH-2(72),2,0,0,0
12214,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),72,锦州太和区雨露街南218549FDDN-ZLH-2(72),1,0,0,0
12215,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),72,锦州太和区雨露街南218549FDDN-ZLH-2(72),0,0,0,0
12216,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),71,锦州太和区雨露街南218549FDDN-ZLH-1(71),2,2,0,0
12217,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),71,锦州太和区雨露街南218549FDDN-ZLH-1(71),1,0,0,0
12218,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),71,锦州太和区雨露街南218549FDDN-ZLH-1(71),0,0,0,0
12219,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),73,锦州太和区雨露街南218549FDDN-ZLH-3(73),2,0,0,0
12220,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),73,锦州太和区雨露街南218549FDDN-ZLH-3(73),1,0,0,0
12221,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218549,锦州太和区雨露街南218549FDD-ZLH(218549),218549,锦州太和区雨露街南218549FDD-ZLH(218549),73,锦州太和区雨露街南218549FDDN-ZLH-3(73),0,0,0,0
12222,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624607,锦州开发区中孚624607FDD-ZLH(624607),624607,锦州开发区中孚624607FDD-ZLH(624607),78,锦州开发区中孚624607FDDN-ZLH-2(78),0,1,1,1
12223,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624607,锦州开发区中孚624607FDD-ZLH(624607),624607,锦州开发区中孚624607FDD-ZLH(624607),79,锦州开发区中孚624607FDDN-ZLH-3(79),0,0,0,0
12224,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624607,锦州开发区中孚624607FDD-ZLH(624607),624607,锦州开发区中孚624607FDD-ZLH(624607),77,锦州开发区中孚624607FDDN-ZLH-1(77),0,0,0,0
12225,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),78,锦州北镇市锦州五交化商场947018FDDN-ZLH-2(78),0,0,0,0
12226,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),79,锦州北镇市锦州五交化商场947018FDDN-ZLH-3(79),0,0,0,0
12227,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),947018,锦州北镇市锦州五交化商场947018FDD-ZLH(947018),77,锦州北镇市锦州五交化商场947018FDDN-ZLH-1(77),0,0,0,0
12228,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),78,锦州开发区博阳科技拉远624579FDDN-ZLH-2(78),0,0,0,0
12229,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),79,锦州开发区博阳科技拉远624579FDDN-ZLH-3(79),0,0,0,0
12230,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),624579,锦州开发区博阳科技拉远624579FDD-ZLH(624579),77,锦州开发区博阳科技拉远624579FDDN-ZLH-1(77),0,0,0,0
12231,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947053,锦州黑山县英城子947053FDD-ZLH(947053),947053,锦州黑山县英城子947053FDD-ZLH(947053),78,锦州黑山县英城子947053FDDN-ZLH-2(78),0,0,0,0
12232,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947053,锦州黑山县英城子947053FDD-ZLH(947053),947053,锦州黑山县英城子947053FDD-ZLH(947053),79,锦州黑山县英城子947053FDDN-ZLH-3(79),0,0,0,0
12233,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947053,锦州黑山县英城子947053FDD-ZLH(947053),947053,锦州黑山县英城子947053FDD-ZLH(947053),77,锦州黑山县英城子947053FDDN-ZLH-1(77),0,0,0,0
12234,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),78,锦州开发区散杂公司办公楼624577FDDN-ZLH-2(78),0,0,0,0
12235,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),79,锦州开发区散杂公司办公楼624577FDDN-ZLH-3(79),0,0,0,0
12236,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),624577,锦州开发区散杂公司办公楼624577FDD-ZLH(624577),77,锦州开发区散杂公司办公楼624577FDDN-ZLH-1(77),0,0,0,0
12237,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),72,锦州黑山县西南218614FDDN-ZLH-2(72),2,0,0,0
12238,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),72,锦州黑山县西南218614FDDN-ZLH-2(72),1,0,0,0
12239,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),72,锦州黑山县西南218614FDDN-ZLH-2(72),0,0,0,0
12240,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),71,锦州黑山县西南218614FDDN-ZLH-1(71),2,0,0,0
12241,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),71,锦州黑山县西南218614FDDN-ZLH-1(71),1,0,0,0
12242,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),71,锦州黑山县西南218614FDDN-ZLH-1(71),0,0,0,0
12243,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),73,锦州黑山县西南218614FDDN-ZLH-3(73),2,0,0,0
12244,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),73,锦州黑山县西南218614FDDN-ZLH-3(73),1,0,0,0
12245,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),336,锦州黑山县西南218614FDD-ZLH(336),218614,锦州黑山县西南218614FDD-ZLH(218614),73,锦州黑山县西南218614FDDN-ZLH-3(73),0,0,0,0
12246,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),78,锦州凌河区热电厂二号炉624615FDDN-ZLH-2(78),0,0,0,0
12247,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),79,锦州凌河区热电厂二号炉624615FDDN-ZLH-3(79),0,0,0,0
12248,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),624615,锦州凌河区热电厂二号炉624615FDD-ZLH(624615),77,锦州凌河区热电厂二号炉624615FDDN-ZLH-1(77),0,4,4,1
12249,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218554,锦州开发区锦州港石油码头218554FDD-ZLH(218554),624634,锦州开发区石油码头624634FDD-ZLH(624634),78,锦州开发区石油码头624634FDDN-ZLH-2(78),0,0,0,0
12250,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218554,锦州开发区锦州港石油码头218554FDD-ZLH(218554),624634,锦州开发区石油码头624634FDD-ZLH(624634),79,锦州开发区石油码头624634FDDN-ZLH-3(79),0,0,0,0
12251,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218554,锦州开发区锦州港石油码头218554FDD-ZLH(218554),624634,锦州开发区石油码头624634FDD-ZLH(624634),77,锦州开发区石油码头624634FDDN-ZLH-1(77),0,0,0,0
12252,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947112,锦州开发区白马石947112FDD-ZLH(947112),947112,锦州开发区白马石947112FDD-ZLH(947112),78,锦州开发区白马石947112FDDN-ZLH-2(78),0,0,0,0
12253,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947112,锦州开发区白马石947112FDD-ZLH(947112),947112,锦州开发区白马石947112FDD-ZLH(947112),79,锦州开发区白马石947112FDDN-ZLH-3(79),0,0,0,0
12254,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),947112,锦州开发区白马石947112FDD-ZLH(947112),947112,锦州开发区白马石947112FDD-ZLH(947112),77,锦州开发区白马石947112FDDN-ZLH-1(77),0,0,0,0
12255,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),72,锦州开发区玥宝218535FDDN-ZLH-2(72),2,0,0,0
12256,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),72,锦州开发区玥宝218535FDDN-ZLH-2(72),1,0,0,0
12257,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),72,锦州开发区玥宝218535FDDN-ZLH-2(72),0,0,0,0
12258,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),71,锦州开发区玥宝218535FDDN-ZLH-1(71),2,0,0,0
12259,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),71,锦州开发区玥宝218535FDDN-ZLH-1(71),1,0,0,0
12260,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),71,锦州开发区玥宝218535FDDN-ZLH-1(71),0,0,0,0
12261,2019/2/21 0:00,2019/2/22 0:00,1天,131,子网(MO SDR)(131),218535,锦州开发区玥宝218535FDD-ZLH(218535),218535,锦州开发区玥宝218535FDD-ZLH(218535),73,锦州开发区玥宝218535FDDN-ZLH-3(73),2,0,0,0
